window_id,video_id,split,label,target,source_video_path,video_start_time_seconds,video_end_time_seconds,window_start_time_seconds,window_end_time_seconds,window_index,window_start_position,window_size,frame_dir,pose_json,frame_names,frame_indices,frame_timestamps_seconds,frame_paths,pose_detected_count
voxel_08-6_w0003,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,2.0078,2.677,3,6,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0078|2.3424|2.677,data/frame_splits/train/fall/voxel_08-6/frame_000060.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000070.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000080.jpg,3
voxel_08-6_w0004,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,2.677,3.3463,4,8,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.677|3.0116|3.3463,data/frame_splits/train/fall/voxel_08-6/frame_000080.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000090.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000100.jpg,3
voxel_08-6_w0005,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,3.3463,4.0155,5,10,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3463|3.6809|4.0155,data/frame_splits/train/fall/voxel_08-6/frame_000100.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000110.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000120.jpg,2
voxel_08-6_w0006,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,4.0155,4.6848,6,12,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0155|4.3502|4.6848,data/frame_splits/train/fall/voxel_08-6/frame_000120.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000130.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000140.jpg,2
voxel_08-6_w0007,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,4.6848,5.354,7,14,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6848|5.0194|5.354,data/frame_splits/train/fall/voxel_08-6/frame_000140.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000150.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000160.jpg,2
voxel_08-6_w0008,voxel_08-6,train,fall,1,data/voxel_huggingface_data/Fall/08-6.mp4,0.0,6.2575,5.354,6.0233,8,16,3,data/frame_splits/train/fall/voxel_08-6,data/pose_splits/train/fall/voxel_08-6.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.354|5.6887|6.0233,data/frame_splits/train/fall/voxel_08-6/frame_000160.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000170.jpg|data/frame_splits/train/fall/voxel_08-6/frame_000180.jpg,3
voxel_08-8_w0000,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,0.0,0.675,0,0,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3375|0.675,data/frame_splits/train/fall/voxel_08-8/frame_000000.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000010.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000020.jpg,3
voxel_08-8_w0001,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,0.675,1.3499,1,2,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.675|1.0124|1.3499,data/frame_splits/train/fall/voxel_08-8/frame_000020.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000030.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000040.jpg,3
voxel_08-8_w0002,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,1.3499,2.0249,2,4,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3499|1.6874|2.0249,data/frame_splits/train/fall/voxel_08-8/frame_000040.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000050.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000060.jpg,3
voxel_08-8_w0003,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,2.0249,2.6998,3,6,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0249|2.3623|2.6998,data/frame_splits/train/fall/voxel_08-8/frame_000060.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000070.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000080.jpg,3
voxel_08-8_w0004,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,2.6998,3.341,4,8,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000080.jpg|frame_000089.jpg|frame_000099.jpg,80|89|99,2.6998|3.0035|3.341,data/frame_splits/train/fall/voxel_08-8/frame_000080.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000089.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000099.jpg,3
voxel_08-8_w0005,voxel_08-8,train,fall,1,data/voxel_huggingface_data/Fall/08-8.mp4,0.0,4.3534,3.341,4.016,5,10,3,data/frame_splits/train/fall/voxel_08-8,data/pose_splits/train/fall/voxel_08-8.json,frame_000099.jpg|frame_000109.jpg|frame_000119.jpg,99|109|119,3.341|3.6785|4.016,data/frame_splits/train/fall/voxel_08-8/frame_000099.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000109.jpg|data/frame_splits/train/fall/voxel_08-8/frame_000119.jpg,3
voxel_09-2_w0000,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,0.0,0.6707,0,0,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3353|0.6707,data/frame_splits/train/fall/voxel_09-2/frame_000000.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000010.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000020.jpg,3
voxel_09-2_w0001,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,0.6707,1.3414,1,2,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6707|1.006|1.3414,data/frame_splits/train/fall/voxel_09-2/frame_000020.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000030.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000040.jpg,3
voxel_09-2_w0002,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,1.3414,2.012,2,4,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3414|1.6767|2.012,data/frame_splits/train/fall/voxel_09-2/frame_000040.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000050.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000060.jpg,3
voxel_09-2_w0003,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,2.012,2.6827,3,6,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.012|2.3474|2.6827,data/frame_splits/train/fall/voxel_09-2/frame_000060.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000070.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000080.jpg,2
voxel_09-2_w0004,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,2.6827,3.3534,4,8,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6827|3.0181|3.3534,data/frame_splits/train/fall/voxel_09-2/frame_000080.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000090.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000100.jpg,1
voxel_09-2_w0005,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,3.3534,4.0241,5,10,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3534|3.6887|4.0241,data/frame_splits/train/fall/voxel_09-2/frame_000100.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000110.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000120.jpg,1
voxel_09-2_w0006,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,4.0241,4.6948,6,12,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0241|4.3594|4.6948,data/frame_splits/train/fall/voxel_09-2/frame_000120.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000130.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000140.jpg,1
voxel_09-2_w0007,voxel_09-2,train,fall,1,data/voxel_huggingface_data/Fall/09-2.mp4,0.0,5.6002,4.6948,5.3654,7,14,3,data/frame_splits/train/fall/voxel_09-2,data/pose_splits/train/fall/voxel_09-2.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6948|5.0301|5.3654,data/frame_splits/train/fall/voxel_09-2/frame_000140.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000150.jpg|data/frame_splits/train/fall/voxel_09-2/frame_000160.jpg,3
voxel_09-4_w0000,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,0.0,0.6693,0,0,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3346|0.6693,data/frame_splits/train/fall/voxel_09-4/frame_000000.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000010.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000020.jpg,3
voxel_09-4_w0001,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,0.6693,1.3385,1,2,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000020.jpg|frame_000030.jpg|frame_000040.jpg,20|30|40,0.6693|1.0039|1.3385,data/frame_splits/train/fall/voxel_09-4/frame_000020.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000030.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000040.jpg,3
voxel_09-4_w0002,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,1.3385,2.0078,2,4,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000040.jpg|frame_000050.jpg|frame_000060.jpg,40|50|60,1.3385|1.6732|2.0078,data/frame_splits/train/fall/voxel_09-4/frame_000040.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000050.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000060.jpg,3
voxel_09-4_w0003,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,2.0078,2.6771,3,6,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000060.jpg|frame_000070.jpg|frame_000080.jpg,60|70|80,2.0078|2.3425|2.6771,data/frame_splits/train/fall/voxel_09-4/frame_000060.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000070.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000080.jpg,3
voxel_09-4_w0004,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,2.6771,3.3464,4,8,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000080.jpg|frame_000090.jpg|frame_000100.jpg,80|90|100,2.6771|3.0117|3.3464,data/frame_splits/train/fall/voxel_09-4/frame_000080.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000090.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000100.jpg,3
voxel_09-4_w0005,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,3.3464,4.0156,5,10,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000100.jpg|frame_000110.jpg|frame_000120.jpg,100|110|120,3.3464|3.681|4.0156,data/frame_splits/train/fall/voxel_09-4/frame_000100.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000110.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000120.jpg,3
voxel_09-4_w0006,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,4.0156,4.6849,6,12,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000120.jpg|frame_000130.jpg|frame_000140.jpg,120|130|140,4.0156|4.3503|4.6849,data/frame_splits/train/fall/voxel_09-4/frame_000120.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000130.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000140.jpg,3
voxel_09-4_w0007,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,4.6849,5.3542,7,14,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000140.jpg|frame_000150.jpg|frame_000160.jpg,140|150|160,4.6849|5.0195|5.3542,data/frame_splits/train/fall/voxel_09-4/frame_000140.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000150.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000160.jpg,3
voxel_09-4_w0008,voxel_09-4,train,fall,1,data/voxel_huggingface_data/Fall/09-4.mp4,0.0,6.2242,5.3542,6.0235,8,16,3,data/frame_splits/train/fall/voxel_09-4,data/pose_splits/train/fall/voxel_09-4.json,frame_000160.jpg|frame_000170.jpg|frame_000180.jpg,160|170|180,5.3542|5.6888|6.0235,data/frame_splits/train/fall/voxel_09-4/frame_000160.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000170.jpg|data/frame_splits/train/fall/voxel_09-4/frame_000180.jpg,3
voxel_09-8_w0000,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,0.0,0.6842,0,0,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000000.jpg|frame_000010.jpg|frame_000020.jpg,0|10|20,0.0|0.3421|0.6842,data/frame_splits/train/fall/voxel_09-8/frame_000000.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000010.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000020.jpg,3
voxel_09-8_w0001,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,0.6842,1.3342,1,2,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000020.jpg|frame_000030.jpg|frame_000039.jpg,20|30|39,0.6842|1.0263|1.3342,data/frame_splits/train/fall/voxel_09-8/frame_000020.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000030.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000039.jpg,3
voxel_09-8_w0002,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,1.3342,2.0184,2,4,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000039.jpg|frame_000049.jpg|frame_000059.jpg,39|49|59,1.3342|1.6763|2.0184,data/frame_splits/train/fall/voxel_09-8/frame_000039.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000049.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000059.jpg,3
voxel_09-8_w0003,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,2.0184,2.6684,3,6,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000059.jpg|frame_000069.jpg|frame_000078.jpg,59|69|78,2.0184|2.3605|2.6684,data/frame_splits/train/fall/voxel_09-8/frame_000059.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000069.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000078.jpg,3
voxel_09-8_w0004,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,2.6684,3.3526,4,8,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000078.jpg|frame_000088.jpg|frame_000098.jpg,78|88|98,2.6684|3.0105|3.3526,data/frame_splits/train/fall/voxel_09-8/frame_000078.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000088.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000098.jpg,2
voxel_09-8_w0005,voxel_09-8,train,fall,1,data/voxel_huggingface_data/Fall/09-8.mp4,0.0,4.4815,3.3526,4.0026,5,10,3,data/frame_splits/train/fall/voxel_09-8,data/pose_splits/train/fall/voxel_09-8.json,frame_000098.jpg|frame_000108.jpg|frame_000117.jpg,98|108|117,3.3526|3.6947|4.0026,data/frame_splits/train/fall/voxel_09-8/frame_000098.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000108.jpg|data/frame_splits/train/fall/voxel_09-8/frame_000117.jpg,2
voxel_10-2_w0000,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,0.0,0.6669,0,0,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000000.jpg|frame_000005.jpg|frame_000010.jpg,0|5|10,0.0|0.3335|0.6669,data/frame_splits/train/fall/voxel_10-2/frame_000000.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000005.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000010.jpg,3
voxel_10-2_w0001,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,0.6669,1.3338,1,2,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000010.jpg|frame_000015.jpg|frame_000020.jpg,10|15|20,0.6669|1.0004|1.3338,data/frame_splits/train/fall/voxel_10-2/frame_000010.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000015.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000020.jpg,3
voxel_10-2_w0002,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,1.3338,2.0007,2,4,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000020.jpg|frame_000025.jpg|frame_000030.jpg,20|25|30,1.3338|1.6673|2.0007,data/frame_splits/train/fall/voxel_10-2/frame_000020.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000025.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000030.jpg,1
voxel_10-2_w0003,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,2.0007,2.6677,3,6,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000030.jpg|frame_000035.jpg|frame_000040.jpg,30|35|40,2.0007|2.3342|2.6677,data/frame_splits/train/fall/voxel_10-2/frame_000030.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000035.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000040.jpg,1
voxel_10-2_w0004,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,2.6677,3.3346,4,8,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000040.jpg|frame_000045.jpg|frame_000050.jpg,40|45|50,2.6677|3.0011|3.3346,data/frame_splits/train/fall/voxel_10-2/frame_000040.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000045.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000050.jpg,2
voxel_10-2_w0005,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,3.3346,4.0015,5,10,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000050.jpg|frame_000055.jpg|frame_000060.jpg,50|55|60,3.3346|3.668|4.0015,data/frame_splits/train/fall/voxel_10-2/frame_000050.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000055.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000060.jpg,3
voxel_10-2_w0006,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,4.0015,4.6684,6,12,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000060.jpg|frame_000065.jpg|frame_000070.jpg,60|65|70,4.0015|4.335|4.6684,data/frame_splits/train/fall/voxel_10-2/frame_000060.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000065.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000070.jpg,2
voxel_10-2_w0007,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,4.6684,5.3353,7,14,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000070.jpg|frame_000075.jpg|frame_000080.jpg,70|75|80,4.6684|5.0019|5.3353,data/frame_splits/train/fall/voxel_10-2/frame_000070.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000075.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000080.jpg,2
voxel_10-2_w0008,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,5.3353,6.0022,8,16,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000080.jpg|frame_000085.jpg|frame_000090.jpg,80|85|90,5.3353|5.6688|6.0022,data/frame_splits/train/fall/voxel_10-2/frame_000080.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000085.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000090.jpg,2
voxel_10-2_w0009,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,6.0022,6.6692,9,18,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000090.jpg|frame_000095.jpg|frame_000100.jpg,90|95|100,6.0022|6.3357|6.6692,data/frame_splits/train/fall/voxel_10-2/frame_000090.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000095.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000100.jpg,3
voxel_10-2_w0010,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,6.6692,7.3361,10,20,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000100.jpg|frame_000105.jpg|frame_000110.jpg,100|105|110,6.6692|7.0026|7.3361,data/frame_splits/train/fall/voxel_10-2/frame_000100.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000105.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000110.jpg,3
voxel_10-2_w0011,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,7.3361,8.003,11,22,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000110.jpg|frame_000115.jpg|frame_000120.jpg,110|115|120,7.3361|7.6695|8.003,data/frame_splits/train/fall/voxel_10-2/frame_000110.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000115.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000120.jpg,3
voxel_10-2_w0012,voxel_10-2,train,fall,1,data/voxel_huggingface_data/Fall/10-2.mp4,0.0,11.1375,8.003,8.6699,12,24,3,data/frame_splits/train/fall/voxel_10-2,data/pose_splits/train/fall/voxel_10-2.json,frame_000120.jpg|frame_000125.jpg|frame_000130.jpg,120|125|130,8.003|8.3364|8.6699,data/frame_splits/train/fall/voxel_10-2/frame_000120.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000125.jpg|data/frame_splits/train/fall/voxel_10-2/frame_000130.jpg,3
